"SYSTEM", "1", "SYSTEM", "System Start", ""
"Thread-10", "4611", "ReadersWritersSemaphore.java:117", "Method Entered", ""
"Thread-10", "4612", "ReadersWritersSemaphore.java:119", "Line Step", "file=ReadersWritersSemaphore.java, line=119"
"Thread-11", "4613", "ReadersWritersSemaphore.java:115", "Method Exit", "returner=Database:1#request_read:37, value=<void>"
"Thread-12", "4614", "ReadersWritersSemaphore.java:106", "Field Write", "context=Database:1, wr=3"
"Thread-10", "4615", "ReadersWritersSemaphore.java:119", "Field Read", "context=Database:1, s1"
"Thread-11", "4616", "ReadersWritersSemaphore.java:57", "Method Returned", ""
"Thread-11", "4617", "ReadersWritersSemaphore.java:58", "Line Step", "file=ReadersWritersSemaphore.java, line=58"
"Thread-12", "4618", "ReadersWritersSemaphore.java:107", "Line Step", "file=ReadersWritersSemaphore.java, line=107"
"Thread-11", "4619", "ReadersWritersSemaphore.java:58", "Field Read", "context=Reader:7, d"
"Thread-12", "4620", "ReadersWritersSemaphore.java:100", "Line Step", "file=ReadersWritersSemaphore.java, line=100"
"Thread-11", "4621", "ReadersWritersSemaphore.java:58", "Method Call", "caller=Reader:7#run:7, target=Database:1#read:37"
"Thread-11", "4622", "ReadersWritersSemaphore.java:172", "Method Entered", ""
"Thread-11", "4623", "ReadersWritersSemaphore.java:173", "Line Step", "file=ReadersWritersSemaphore.java, line=173"
"Thread-12", "4624", "ReadersWritersSemaphore.java:100", "Field Read", "context=Database:1, w"
"Thread-11", "4625", "ReadersWritersSemaphore.java:173", "Field Read", "context=Database:1, data"
"Thread-12", "4626", "ReadersWritersSemaphore.java:100", "Field Read", "context=Database:1, ww"
"Thread-11", "4627", "ReadersWritersSemaphore.java:173", "Variable Write", "context=Database:1#read:37, result=55454"
"Thread-11", "4628", "ReadersWritersSemaphore.java:173", "Method Exit", "returner=Database:1#read:37, value=55454"
"Thread-12", "4629", "ReadersWritersSemaphore.java:110", "Line Step", "file=ReadersWritersSemaphore.java, line=110"
"Thread-11", "4630", "ReadersWritersSemaphore.java:58", "Method Returned", ""
"Thread-11", "4631", "ReadersWritersSemaphore.java:58", "Line Step", "file=ReadersWritersSemaphore.java, line=58"
"Thread-12", "4632", "ReadersWritersSemaphore.java:110", "Field Read", "context=Database:1, r"
"Thread-12", "4633", "ReadersWritersSemaphore.java:110", "Field Write", "context=Database:1, r=7"
"Thread-12", "4634", "ReadersWritersSemaphore.java:111", "Line Step", "file=ReadersWritersSemaphore.java, line=111"
"Thread-12", "4635", "ReadersWritersSemaphore.java:111", "Field Read", "context=Database:1, s1"
"Thread-11", "4636", "ReadersWritersSemaphore.java:59", "Line Step", "file=ReadersWritersSemaphore.java, line=59"
"Thread-12", "4637", "ReadersWritersSemaphore.java:112", "Line Step", "file=ReadersWritersSemaphore.java, line=112"
"Thread-14", "4638", "ReadersWritersSemaphore.java:106", "Line Step", "file=ReadersWritersSemaphore.java, line=106"
"Thread-11", "4639", "ReadersWritersSemaphore.java:59", "Field Read", "context=Reader:7, d"
"Thread-12", "4640", "ReadersWritersSemaphore.java:115", "Line Step", "file=ReadersWritersSemaphore.java, line=115"
"Thread-14", "4641", "ReadersWritersSemaphore.java:106", "Field Read", "context=Database:1, wr"
"Thread-11", "4642", "ReadersWritersSemaphore.java:59", "Method Call", "caller=Reader:7#run:7, target=Database:1#done_read:37"
"Thread-11", "4643", "ReadersWritersSemaphore.java:117", "Method Entered", ""
"Thread-11", "4644", "ReadersWritersSemaphore.java:119", "Line Step", "file=ReadersWritersSemaphore.java, line=119"
"Thread-12", "4645", "ReadersWritersSemaphore.java:115", "Method Exit", "returner=Database:1#request_read:38, value=<void>"
"Thread-14", "4646", "ReadersWritersSemaphore.java:106", "Field Write", "context=Database:1, wr=2"
"Thread-11", "4647", "ReadersWritersSemaphore.java:119", "Field Read", "context=Database:1, s1"
"Thread-12", "4648", "ReadersWritersSemaphore.java:57", "Method Returned", ""
"Thread-12", "4649", "ReadersWritersSemaphore.java:58", "Line Step", "file=ReadersWritersSemaphore.java, line=58"
"Thread-14", "4650", "ReadersWritersSemaphore.java:107", "Line Step", "file=ReadersWritersSemaphore.java, line=107"
"Thread-12", "4651", "ReadersWritersSemaphore.java:58", "Field Read", "context=Reader:8, d"
"Thread-14", "4652", "ReadersWritersSemaphore.java:100", "Line Step", "file=ReadersWritersSemaphore.java, line=100"
"Thread-12", "4653", "ReadersWritersSemaphore.java:58", "Method Call", "caller=Reader:8#run:8, target=Database:1#read:38"
"Thread-12", "4654", "ReadersWritersSemaphore.java:172", "Method Entered", ""
"Thread-12", "4655", "ReadersWritersSemaphore.java:173", "Line Step", "file=ReadersWritersSemaphore.java, line=173"
"Thread-14", "4656", "ReadersWritersSemaphore.java:100", "Field Read", "context=Database:1, w"
"Thread-12", "4657", "ReadersWritersSemaphore.java:173", "Field Read", "context=Database:1, data"
"Thread-14", "4658", "ReadersWritersSemaphore.java:100", "Field Read", "context=Database:1, ww"
"Thread-12", "4659", "ReadersWritersSemaphore.java:173", "Variable Write", "context=Database:1#read:38, result=55454"
"Thread-12", "4660", "ReadersWritersSemaphore.java:173", "Method Exit", "returner=Database:1#read:38, value=55454"
"Thread-14", "4661", "ReadersWritersSemaphore.java:110", "Line Step", "file=ReadersWritersSemaphore.java, line=110"
"Thread-12", "4662", "ReadersWritersSemaphore.java:58", "Method Returned", ""
"Thread-12", "4663", "ReadersWritersSemaphore.java:58", "Line Step", "file=ReadersWritersSemaphore.java, line=58"
"Thread-14", "4664", "ReadersWritersSemaphore.java:110", "Field Read", "context=Database:1, r"
"Thread-14", "4665", "ReadersWritersSemaphore.java:110", "Field Write", "context=Database:1, r=8"
"Thread-14", "4666", "ReadersWritersSemaphore.java:111", "Line Step", "file=ReadersWritersSemaphore.java, line=111"
"Thread-12", "4667", "ReadersWritersSemaphore.java:59", "Line Step", "file=ReadersWritersSemaphore.java, line=59"
"Thread-14", "4668", "ReadersWritersSemaphore.java:111", "Field Read", "context=Database:1, s1"
"Thread-12", "4669", "ReadersWritersSemaphore.java:59", "Field Read", "context=Reader:8, d"
"Thread-14", "4670", "ReadersWritersSemaphore.java:112", "Line Step", "file=ReadersWritersSemaphore.java, line=112"
"Thread-12", "4671", "ReadersWritersSemaphore.java:59", "Method Call", "caller=Reader:8#run:8, target=Database:1#done_read:38"
"Thread-12", "4672", "ReadersWritersSemaphore.java:117", "Method Entered", ""
"Thread-12", "4673", "ReadersWritersSemaphore.java:119", "Line Step", "file=ReadersWritersSemaphore.java, line=119"
"Thread-13", "4674", "ReadersWritersSemaphore.java:106", "Line Step", "file=ReadersWritersSemaphore.java, line=106"
"Thread-14", "4675", "ReadersWritersSemaphore.java:115", "Line Step", "file=ReadersWritersSemaphore.java, line=115"
"Thread-12", "4676", "ReadersWritersSemaphore.java:119", "Field Read", "context=Database:1, s1"
"Thread-13", "4677", "ReadersWritersSemaphore.java:106", "Field Read", "context=Database:1, wr"
"Thread-14", "4678", "ReadersWritersSemaphore.java:115", "Method Exit", "returner=Database:1#request_read:39, value=<void>"
"Thread-13", "4679", "ReadersWritersSemaphore.java:106", "Field Write", "context=Database:1, wr=1"
"Thread-14", "4680", "ReadersWritersSemaphore.java:57", "Method Returned", ""
"Thread-14", "4681", "ReadersWritersSemaphore.java:58", "Line Step", "file=ReadersWritersSemaphore.java, line=58"
"Thread-13", "4682", "ReadersWritersSemaphore.java:107", "Line Step", "file=ReadersWritersSemaphore.java, line=107"
"Thread-14", "4683", "ReadersWritersSemaphore.java:58", "Field Read", "context=Reader:10, d"
"Thread-13", "4684", "ReadersWritersSemaphore.java:100", "Line Step", "file=ReadersWritersSemaphore.java, line=100"
"Thread-14", "4685", "ReadersWritersSemaphore.java:58", "Method Call", "caller=Reader:10#run:10, target=Database:1#read:39"
"Thread-14", "4686", "ReadersWritersSemaphore.java:172", "Method Entered", ""
"Thread-14", "4687", "ReadersWritersSemaphore.java:173", "Line Step", "file=ReadersWritersSemaphore.java, line=173"
"Thread-13", "4688", "ReadersWritersSemaphore.java:100", "Field Read", "context=Database:1, w"
"Thread-14", "4689", "ReadersWritersSemaphore.java:173", "Field Read", "context=Database:1, data"
"Thread-13", "4690", "ReadersWritersSemaphore.java:100", "Field Read", "context=Database:1, ww"
"Thread-14", "4691", "ReadersWritersSemaphore.java:173", "Variable Write", "context=Database:1#read:39, result=55454"
"Thread-14", "4692", "ReadersWritersSemaphore.java:173", "Method Exit", "returner=Database:1#read:39, value=55454"
"Thread-13", "4693", "ReadersWritersSemaphore.java:110", "Line Step", "file=ReadersWritersSemaphore.java, line=110"
"Thread-14", "4694", "ReadersWritersSemaphore.java:58", "Method Returned", ""
"Thread-14", "4695", "ReadersWritersSemaphore.java:58", "Line Step", "file=ReadersWritersSemaphore.java, line=58"
"Thread-13", "4696", "ReadersWritersSemaphore.java:110", "Field Read", "context=Database:1, r"
"Thread-13", "4697", "ReadersWritersSemaphore.java:110", "Field Write", "context=Database:1, r=9"
"Thread-13", "4698", "ReadersWritersSemaphore.java:111", "Line Step", "file=ReadersWritersSemaphore.java, line=111"
"Thread-13", "4699", "ReadersWritersSemaphore.java:111", "Field Read", "context=Database:1, s1"
"Thread-14", "4700", "ReadersWritersSemaphore.java:59", "Line Step", "file=ReadersWritersSemaphore.java, line=59"
"Thread-13", "4701", "ReadersWritersSemaphore.java:112", "Line Step", "file=ReadersWritersSemaphore.java, line=112"
"Thread-14", "4702", "ReadersWritersSemaphore.java:59", "Field Read", "context=Reader:10, d"
"Thread-5", "4703", "ReadersWritersSemaphore.java:106", "Line Step", "file=ReadersWritersSemaphore.java, line=106"
"Thread-13", "4704", "ReadersWritersSemaphore.java:115", "Line Step", "file=ReadersWritersSemaphore.java, line=115"
"Thread-14", "4705", "ReadersWritersSemaphore.java:59", "Method Call", "caller=Reader:10#run:10, target=Database:1#done_read:39"
"Thread-14", "4706", "ReadersWritersSemaphore.java:117", "Method Entered", ""
"Thread-14", "4707", "ReadersWritersSemaphore.java:119", "Line Step", "file=ReadersWritersSemaphore.java, line=119"
"Thread-5", "4708", "ReadersWritersSemaphore.java:106", "Field Read", "context=Database:1, wr"
"Thread-13", "4709", "ReadersWritersSemaphore.java:115", "Method Exit", "returner=Database:1#request_read:40, value=<void>"
"Thread-14", "4710", "ReadersWritersSemaphore.java:119", "Field Read", "context=Database:1, s1"
"Thread-5", "4711", "ReadersWritersSemaphore.java:106", "Field Write", "context=Database:1, wr=0"
"Thread-13", "4712", "ReadersWritersSemaphore.java:57", "Method Returned", ""
"Thread-13", "4713", "ReadersWritersSemaphore.java:58", "Line Step", "file=ReadersWritersSemaphore.java, line=58"
"Thread-5", "4714", "ReadersWritersSemaphore.java:107", "Line Step", "file=ReadersWritersSemaphore.java, line=107"
"Thread-13", "4715", "ReadersWritersSemaphore.java:58", "Field Read", "context=Reader:9, d"
"Thread-5", "4716", "ReadersWritersSemaphore.java:100", "Line Step", "file=ReadersWritersSemaphore.java, line=100"
"Thread-13", "4717", "ReadersWritersSemaphore.java:58", "Method Call", "caller=Reader:9#run:9, target=Database:1#read:40"
"Thread-13", "4718", "ReadersWritersSemaphore.java:172", "Method Entered", ""
"Thread-13", "4719", "ReadersWritersSemaphore.java:173", "Line Step", "file=ReadersWritersSemaphore.java, line=173"
"Thread-5", "4720", "ReadersWritersSemaphore.java:100", "Field Read", "context=Database:1, w"
"Thread-13", "4721", "ReadersWritersSemaphore.java:173", "Field Read", "context=Database:1, data"
"Thread-5", "4722", "ReadersWritersSemaphore.java:100", "Field Read", "context=Database:1, ww"
"Thread-13", "4723", "ReadersWritersSemaphore.java:173", "Variable Write", "context=Database:1#read:40, result=55454"
"Thread-13", "4724", "ReadersWritersSemaphore.java:173", "Method Exit", "returner=Database:1#read:40, value=55454"
"Thread-5", "4725", "ReadersWritersSemaphore.java:110", "Line Step", "file=ReadersWritersSemaphore.java, line=110"
"Thread-13", "4726", "ReadersWritersSemaphore.java:58", "Method Returned", ""
"Thread-13", "4727", "ReadersWritersSemaphore.java:58", "Line Step", "file=ReadersWritersSemaphore.java, line=58"
"Thread-5", "4728", "ReadersWritersSemaphore.java:110", "Field Read", "context=Database:1, r"
"Thread-5", "4729", "ReadersWritersSemaphore.java:110", "Field Write", "context=Database:1, r=10"
"Thread-5", "4730", "ReadersWritersSemaphore.java:111", "Line Step", "file=ReadersWritersSemaphore.java, line=111"
"Thread-5", "4731", "ReadersWritersSemaphore.java:111", "Field Read", "context=Database:1, s1"
"Thread-13", "4732", "ReadersWritersSemaphore.java:59", "Line Step", "file=ReadersWritersSemaphore.java, line=59"
"Thread-5", "4733", "ReadersWritersSemaphore.java:112", "Line Step", "file=ReadersWritersSemaphore.java, line=112"
"Thread-6", "4734", "ReadersWritersSemaphore.java:120", "Line Step", "file=ReadersWritersSemaphore.java, line=120"
"Thread-13", "4735", "ReadersWritersSemaphore.java:59", "Field Read", "context=Reader:9, d"
"Thread-5", "4736", "ReadersWritersSemaphore.java:115", "Line Step", "file=ReadersWritersSemaphore.java, line=115"
"Thread-6", "4737", "ReadersWritersSemaphore.java:120", "Field Read", "context=Database:1, r"
"Thread-13", "4738", "ReadersWritersSemaphore.java:59", "Method Call", "caller=Reader:9#run:9, target=Database:1#done_read:40"
"Thread-13", "4739", "ReadersWritersSemaphore.java:117", "Method Entered", ""
"Thread-13", "4740", "ReadersWritersSemaphore.java:119", "Line Step", "file=ReadersWritersSemaphore.java, line=119"
"Thread-5", "4741", "ReadersWritersSemaphore.java:115", "Method Exit", "returner=Database:1#request_read:41, value=<void>"
"Thread-6", "4742", "ReadersWritersSemaphore.java:120", "Field Write", "context=Database:1, r=9"
"Thread-13", "4743", "ReadersWritersSemaphore.java:119", "Field Read", "context=Database:1, s1"
"Thread-5", "4744", "ReadersWritersSemaphore.java:57", "Method Returned", ""
"Thread-5", "4745", "ReadersWritersSemaphore.java:58", "Line Step", "file=ReadersWritersSemaphore.java, line=58"
"Thread-6", "4746", "ReadersWritersSemaphore.java:121", "Line Step", "file=ReadersWritersSemaphore.java, line=121"
"Thread-5", "4747", "ReadersWritersSemaphore.java:58", "Field Read", "context=Reader:1, d"
"Thread-6", "4748", "ReadersWritersSemaphore.java:121", "Field Read", "context=Database:1, s2_w"
"Thread-5", "4749", "ReadersWritersSemaphore.java:58", "Method Call", "caller=Reader:1#run:1, target=Database:1#read:41"
"Thread-5", "4750", "ReadersWritersSemaphore.java:172", "Method Entered", ""
"Thread-5", "4751", "ReadersWritersSemaphore.java:173", "Line Step", "file=ReadersWritersSemaphore.java, line=173"
"Thread-6", "4752", "ReadersWritersSemaphore.java:121", "Variable Write", "context=Database:1#done_read:32, w_w=0"
"Thread-6", "4753", "ReadersWritersSemaphore.java:122", "Line Step", "file=ReadersWritersSemaphore.java, line=122"
"Thread-5", "4754", "ReadersWritersSemaphore.java:173", "Field Read", "context=Database:1, data"
"Thread-6", "4755", "ReadersWritersSemaphore.java:125", "Line Step", "file=ReadersWritersSemaphore.java, line=125"
"Thread-0", "4756", "ReadersWritersSemaphore.java:78", "Line Step", "file=ReadersWritersSemaphore.java, line=78"
"Thread-5", "4757", "ReadersWritersSemaphore.java:173", "Variable Write", "context=Database:1#read:41, result=55454"
"Thread-5", "4758", "ReadersWritersSemaphore.java:173", "Method Exit", "returner=Database:1#read:41, value=55454"
"Thread-6", "4759", "ReadersWritersSemaphore.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-0", "4760", "ReadersWritersSemaphore.java:78", "Field Read", "context=Writer:1, d"
"Thread-5", "4761", "ReadersWritersSemaphore.java:58", "Method Returned", ""
"Thread-5", "4762", "ReadersWritersSemaphore.java:58", "Line Step", "file=ReadersWritersSemaphore.java, line=58"
"Thread-6", "4763", "ReadersWritersSemaphore.java:125", "Variable Write", "context=Database:1#done_read:32, w_r=0"
"Thread-6", "4764", "ReadersWritersSemaphore.java:126", "Line Step", "file=ReadersWritersSemaphore.java, line=126"
"Thread-0", "4765", "ReadersWritersSemaphore.java:78", "Method Call", "caller=Writer:1#run:1, target=Database:1#request_write:24"
"Thread-0", "4766", "ReadersWritersSemaphore.java:134", "Method Entered", ""
"Thread-0", "4767", "ReadersWritersSemaphore.java:136", "Line Step", "file=ReadersWritersSemaphore.java, line=136"
"Thread-6", "4768", "ReadersWritersSemaphore.java:126", "Field Read", "context=Database:1, s2_r"
"Thread-0", "4769", "ReadersWritersSemaphore.java:136", "Field Read", "context=Database:1, s1"
"Thread-6", "4770", "ReadersWritersSemaphore.java:128", "Line Step", "file=ReadersWritersSemaphore.java, line=128"
"Thread-6", "4771", "ReadersWritersSemaphore.java:128", "Field Read", "context=Database:1, s1"
"Thread-5", "4772", "ReadersWritersSemaphore.java:59", "Line Step", "file=ReadersWritersSemaphore.java, line=59"
"Thread-6", "4773", "ReadersWritersSemaphore.java:128", "Variable Delete", "method=Database:1#done_read:32 <name=w_r,type=int (id=7),value=<?>,index=1>"
"Thread-6", "4774", "ReadersWritersSemaphore.java:129", "Line Step", "file=ReadersWritersSemaphore.java, line=129"
"Thread-7", "4775", "ReadersWritersSemaphore.java:120", "Line Step", "file=ReadersWritersSemaphore.java, line=120"
"Thread-5", "4776", "ReadersWritersSemaphore.java:59", "Field Read", "context=Reader:1, d"
"Thread-6", "4777", "ReadersWritersSemaphore.java:132", "Line Step", "file=ReadersWritersSemaphore.java, line=132"
"Thread-7", "4778", "ReadersWritersSemaphore.java:120", "Field Read", "context=Database:1, r"
"Thread-5", "4779", "ReadersWritersSemaphore.java:59", "Method Call", "caller=Reader:1#run:1, target=Database:1#done_read:41"
"Thread-5", "4780", "ReadersWritersSemaphore.java:117", "Method Entered", ""
"Thread-5", "4781", "ReadersWritersSemaphore.java:119", "Line Step", "file=ReadersWritersSemaphore.java, line=119"
"Thread-6", "4782", "ReadersWritersSemaphore.java:132", "Variable Delete", "method=Database:1#done_read:32 <name=w_w,type=int (id=7),value=<?>,index=0>"
"Thread-6", "4783", "ReadersWritersSemaphore.java:132", "Method Exit", "returner=Database:1#done_read:32, value=<void>"
"Thread-7", "4784", "ReadersWritersSemaphore.java:120", "Field Write", "context=Database:1, r=8"
"Thread-5", "4785", "ReadersWritersSemaphore.java:119", "Field Read", "context=Database:1, s1"
"Thread-6", "4786", "ReadersWritersSemaphore.java:59", "Method Returned", ""
"Thread-6", "4787", "ReadersWritersSemaphore.java:56", "Line Step", "file=ReadersWritersSemaphore.java, line=56"
"Thread-7", "4788", "ReadersWritersSemaphore.java:121", "Line Step", "file=ReadersWritersSemaphore.java, line=121"
"Thread-6", "4789", "ReadersWritersSemaphore.java:56", "Variable Write", "context=Reader:2#run:2, i=4"
"Thread-6", "4790", "ReadersWritersSemaphore.java:57", "Line Step", "file=ReadersWritersSemaphore.java, line=57"
"Thread-7", "4791", "ReadersWritersSemaphore.java:121", "Field Read", "context=Database:1, s2_w"
"Thread-6", "4792", "ReadersWritersSemaphore.java:57", "Field Read", "context=Reader:2, d"
"Thread-7", "4793", "ReadersWritersSemaphore.java:121", "Variable Write", "context=Database:1#done_read:33, w_w=0"
"Thread-7", "4794", "ReadersWritersSemaphore.java:122", "Line Step", "file=ReadersWritersSemaphore.java, line=122"
"Thread-6", "4795", "ReadersWritersSemaphore.java:57", "Method Call", "caller=Reader:2#run:2, target=Database:1#request_read:42"
"Thread-6", "4796", "ReadersWritersSemaphore.java:97", "Method Entered", ""
"Thread-6", "4797", "ReadersWritersSemaphore.java:99", "Line Step", "file=ReadersWritersSemaphore.java, line=99"
"Thread-7", "4798", "ReadersWritersSemaphore.java:125", "Line Step", "file=ReadersWritersSemaphore.java, line=125"
"Thread-6", "4799", "ReadersWritersSemaphore.java:99", "Field Read", "context=Database:1, s1"
"Thread-7", "4800", "ReadersWritersSemaphore.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-7", "4801", "ReadersWritersSemaphore.java:125", "Variable Write", "context=Database:1#done_read:33, w_r=0"
"Thread-7", "4802", "ReadersWritersSemaphore.java:126", "Line Step", "file=ReadersWritersSemaphore.java, line=126"
"Thread-7", "4803", "ReadersWritersSemaphore.java:126", "Field Read", "context=Database:1, s2_r"
"Thread-7", "4804", "ReadersWritersSemaphore.java:128", "Line Step", "file=ReadersWritersSemaphore.java, line=128"
"Thread-7", "4805", "ReadersWritersSemaphore.java:128", "Field Read", "context=Database:1, s1"
"Thread-7", "4806", "ReadersWritersSemaphore.java:128", "Variable Delete", "method=Database:1#done_read:33 <name=w_r,type=int (id=7),value=<?>,index=1>"
"Thread-7", "4807", "ReadersWritersSemaphore.java:129", "Line Step", "file=ReadersWritersSemaphore.java, line=129"
"Thread-8", "4808", "ReadersWritersSemaphore.java:120", "Line Step", "file=ReadersWritersSemaphore.java, line=120"
"Thread-7", "4809", "ReadersWritersSemaphore.java:132", "Line Step", "file=ReadersWritersSemaphore.java, line=132"
"Thread-8", "4810", "ReadersWritersSemaphore.java:120", "Field Read", "context=Database:1, r"
"Thread-7", "4811", "ReadersWritersSemaphore.java:132", "Variable Delete", "method=Database:1#done_read:33 <name=w_w,type=int (id=7),value=<?>,index=0>"
"Thread-7", "4812", "ReadersWritersSemaphore.java:132", "Method Exit", "returner=Database:1#done_read:33, value=<void>"
"Thread-8", "4813", "ReadersWritersSemaphore.java:120", "Field Write", "context=Database:1, r=7"
"Thread-7", "4814", "ReadersWritersSemaphore.java:59", "Method Returned", ""
"Thread-7", "4815", "ReadersWritersSemaphore.java:56", "Line Step", "file=ReadersWritersSemaphore.java, line=56"
"Thread-8", "4816", "ReadersWritersSemaphore.java:121", "Line Step", "file=ReadersWritersSemaphore.java, line=121"
"Thread-7", "4817", "ReadersWritersSemaphore.java:56", "Variable Write", "context=Reader:3#run:3, i=4"
"Thread-7", "4818", "ReadersWritersSemaphore.java:57", "Line Step", "file=ReadersWritersSemaphore.java, line=57"
"Thread-8", "4819", "ReadersWritersSemaphore.java:121", "Field Read", "context=Database:1, s2_w"
"Thread-7", "4820", "ReadersWritersSemaphore.java:57", "Field Read", "context=Reader:3, d"
"Thread-8", "4821", "ReadersWritersSemaphore.java:121", "Variable Write", "context=Database:1#done_read:34, w_w=0"
"Thread-8", "4822", "ReadersWritersSemaphore.java:122", "Line Step", "file=ReadersWritersSemaphore.java, line=122"
"Thread-7", "4823", "ReadersWritersSemaphore.java:57", "Method Call", "caller=Reader:3#run:3, target=Database:1#request_read:43"
"Thread-7", "4824", "ReadersWritersSemaphore.java:97", "Method Entered", ""
"Thread-7", "4825", "ReadersWritersSemaphore.java:99", "Line Step", "file=ReadersWritersSemaphore.java, line=99"
"Thread-8", "4826", "ReadersWritersSemaphore.java:125", "Line Step", "file=ReadersWritersSemaphore.java, line=125"
"Thread-7", "4827", "ReadersWritersSemaphore.java:99", "Field Read", "context=Database:1, s1"
"Thread-8", "4828", "ReadersWritersSemaphore.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-8", "4829", "ReadersWritersSemaphore.java:125", "Variable Write", "context=Database:1#done_read:34, w_r=0"
"Thread-8", "4830", "ReadersWritersSemaphore.java:126", "Line Step", "file=ReadersWritersSemaphore.java, line=126"
"Thread-8", "4831", "ReadersWritersSemaphore.java:126", "Field Read", "context=Database:1, s2_r"
"Thread-8", "4832", "ReadersWritersSemaphore.java:128", "Line Step", "file=ReadersWritersSemaphore.java, line=128"
"Thread-8", "4833", "ReadersWritersSemaphore.java:128", "Field Read", "context=Database:1, s1"
"Thread-8", "4834", "ReadersWritersSemaphore.java:128", "Variable Delete", "method=Database:1#done_read:34 <name=w_r,type=int (id=7),value=<?>,index=1>"
"Thread-8", "4835", "ReadersWritersSemaphore.java:129", "Line Step", "file=ReadersWritersSemaphore.java, line=129"
"Thread-9", "4836", "ReadersWritersSemaphore.java:120", "Line Step", "file=ReadersWritersSemaphore.java, line=120"
"Thread-8", "4837", "ReadersWritersSemaphore.java:132", "Line Step", "file=ReadersWritersSemaphore.java, line=132"
"Thread-9", "4838", "ReadersWritersSemaphore.java:120", "Field Read", "context=Database:1, r"
"Thread-8", "4839", "ReadersWritersSemaphore.java:132", "Variable Delete", "method=Database:1#done_read:34 <name=w_w,type=int (id=7),value=<?>,index=0>"
"Thread-8", "4840", "ReadersWritersSemaphore.java:132", "Method Exit", "returner=Database:1#done_read:34, value=<void>"
"Thread-9", "4841", "ReadersWritersSemaphore.java:120", "Field Write", "context=Database:1, r=6"
"Thread-8", "4842", "ReadersWritersSemaphore.java:59", "Method Returned", ""
"Thread-8", "4843", "ReadersWritersSemaphore.java:56", "Line Step", "file=ReadersWritersSemaphore.java, line=56"
"Thread-9", "4844", "ReadersWritersSemaphore.java:121", "Line Step", "file=ReadersWritersSemaphore.java, line=121"
"Thread-8", "4845", "ReadersWritersSemaphore.java:56", "Variable Write", "context=Reader:4#run:4, i=4"
"Thread-8", "4846", "ReadersWritersSemaphore.java:57", "Line Step", "file=ReadersWritersSemaphore.java, line=57"
"Thread-9", "4847", "ReadersWritersSemaphore.java:121", "Field Read", "context=Database:1, s2_w"
"Thread-8", "4848", "ReadersWritersSemaphore.java:57", "Field Read", "context=Reader:4, d"
"Thread-9", "4849", "ReadersWritersSemaphore.java:121", "Variable Write", "context=Database:1#done_read:35, w_w=0"
"Thread-9", "4850", "ReadersWritersSemaphore.java:122", "Line Step", "file=ReadersWritersSemaphore.java, line=122"
"Thread-8", "4851", "ReadersWritersSemaphore.java:57", "Method Call", "caller=Reader:4#run:4, target=Database:1#request_read:44"
"Thread-8", "4852", "ReadersWritersSemaphore.java:97", "Method Entered", ""
"Thread-8", "4853", "ReadersWritersSemaphore.java:99", "Line Step", "file=ReadersWritersSemaphore.java, line=99"
"Thread-9", "4854", "ReadersWritersSemaphore.java:125", "Line Step", "file=ReadersWritersSemaphore.java, line=125"
"Thread-8", "4855", "ReadersWritersSemaphore.java:99", "Field Read", "context=Database:1, s1"
"Thread-9", "4856", "ReadersWritersSemaphore.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-9", "4857", "ReadersWritersSemaphore.java:125", "Variable Write", "context=Database:1#done_read:35, w_r=0"
"Thread-9", "4858", "ReadersWritersSemaphore.java:126", "Line Step", "file=ReadersWritersSemaphore.java, line=126"
"Thread-9", "4859", "ReadersWritersSemaphore.java:126", "Field Read", "context=Database:1, s2_r"
"Thread-9", "4860", "ReadersWritersSemaphore.java:128", "Line Step", "file=ReadersWritersSemaphore.java, line=128"
"Thread-9", "4861", "ReadersWritersSemaphore.java:128", "Field Read", "context=Database:1, s1"
"Thread-9", "4862", "ReadersWritersSemaphore.java:128", "Variable Delete", "method=Database:1#done_read:35 <name=w_r,type=int (id=7),value=<?>,index=1>"
"Thread-9", "4863", "ReadersWritersSemaphore.java:129", "Line Step", "file=ReadersWritersSemaphore.java, line=129"
"Thread-10", "4864", "ReadersWritersSemaphore.java:120", "Line Step", "file=ReadersWritersSemaphore.java, line=120"
"Thread-9", "4865", "ReadersWritersSemaphore.java:132", "Line Step", "file=ReadersWritersSemaphore.java, line=132"
"Thread-10", "4866", "ReadersWritersSemaphore.java:120", "Field Read", "context=Database:1, r"
"Thread-9", "4867", "ReadersWritersSemaphore.java:132", "Variable Delete", "method=Database:1#done_read:35 <name=w_w,type=int (id=7),value=<?>,index=0>"
"Thread-9", "4868", "ReadersWritersSemaphore.java:132", "Method Exit", "returner=Database:1#done_read:35, value=<void>"
"Thread-10", "4869", "ReadersWritersSemaphore.java:120", "Field Write", "context=Database:1, r=5"
"Thread-9", "4870", "ReadersWritersSemaphore.java:59", "Method Returned", ""
"Thread-9", "4871", "ReadersWritersSemaphore.java:56", "Line Step", "file=ReadersWritersSemaphore.java, line=56"
"Thread-10", "4872", "ReadersWritersSemaphore.java:121", "Line Step", "file=ReadersWritersSemaphore.java, line=121"
